dataset,task,system,profile,n,slots,mean,max_leave_one_out,below_060,loo_below_060,full_credit_vectors,contract_flagged,statuses,passes,pass_at_1,pass_at_8,pass_metric_note,mean_percent
P15_V3,P15-A-FIN-DEBUG-001,codex_gpt56sol,original,8,8,1.0,1.0,False,False,8,False,{'SCORED': 8},8,,,Snapshot does not establish homogeneous Judge/configuration identities; no formal pass@k claimed.,100.0
P15_V3,P15-A-FIN-DEBUG-001,codex_gpt56sol,focus_50,8,8,1.0,1.0,False,False,8,False,{'SCORED': 8},8,,,Snapshot does not establish homogeneous Judge/configuration identities; no formal pass@k claimed.,100.0
P15_V3,P15-A-FIN-DEBUG-001,codex_gpt56sol,focus_60,8,8,1.0,1.0,False,False,8,False,{'SCORED': 8},8,,,Snapshot does not establish homogeneous Judge/configuration identities; no formal pass@k claimed.,100.0
P15_V3,P15-A-FIN-DEBUG-001,codex_gpt56sol,focus_70,8,8,1.0,1.0,False,False,8,False,{'SCORED': 8},8,,,Snapshot does not establish homogeneous Judge/configuration identities; no formal pass@k claimed.,100.0
P15_V3,P15-A-FIN-DEBUG-001,qwen38max,original,8,8,1.0,1.0,False,False,8,False,{'SCORED': 8},8,,,Snapshot does not establish homogeneous Judge/configuration identities; no formal pass@k claimed.,100.0
P15_V3,P15-A-FIN-DEBUG-001,qwen38max,focus_50,8,8,1.0,1.0,False,False,8,False,{'SCORED': 8},8,,,Snapshot does not establish homogeneous Judge/configuration identities; no formal pass@k claimed.,100.0
P15_V3,P15-A-FIN-DEBUG-001,qwen38max,focus_60,8,8,1.0,1.0,False,False,8,False,{'SCORED': 8},8,,,Snapshot does not establish homogeneous Judge/configuration identities; no formal pass@k claimed.,100.0
P15_V3,P15-A-FIN-DEBUG-001,qwen38max,focus_70,8,8,1.0,1.0,False,False,8,False,{'SCORED': 8},8,,,Snapshot does not establish homogeneous Judge/configuration identities; no formal pass@k claimed.,100.0
P15_V3,P15-A-ENG-SIZING-001,claude_opus5,original,5,8,0.575,0.6041666666666666,True,False,0,False,"{'JUDGE_ERROR': 3, 'SCORED': 5}",1,,,Snapshot does not establish homogeneous Judge/configuration identities; no formal pass@k claimed.,57.49999999999999
P15_V3,P15-A-ENG-SIZING-001,claude_opus5,focus_50,5,8,0.5737142857142857,0.6104761904761905,True,False,0,False,"{'JUDGE_ERROR': 3, 'SCORED': 5}",1,,,Snapshot does not establish homogeneous Judge/configuration identities; no formal pass@k claimed.,57.371428571428574
P15_V3,P15-A-ENG-SIZING-001,claude_opus5,focus_60,5,8,0.5808571428571428,0.6235714285714286,True,False,0,False,"{'JUDGE_ERROR': 3, 'SCORED': 5}",1,,,Snapshot does not establish homogeneous Judge/configuration identities; no formal pass@k claimed.,58.08571428571428
P15_V3,P15-A-ENG-SIZING-001,claude_opus5,focus_70,5,8,0.588,0.6366666666666667,True,False,0,False,"{'JUDGE_ERROR': 3, 'SCORED': 5}",1,,,Snapshot does not establish homogeneous Judge/configuration identities; no formal pass@k claimed.,58.8
P15_V3,P15-A-ENG-SIZING-001,codex_gpt56sol,original,8,8,0.9739583333333334,0.9940476190476191,False,False,6,False,{'SCORED': 8},8,,,Snapshot does not establish homogeneous Judge/configuration identities; no formal pass@k claimed.,97.39583333333334
P15_V3,P15-A-ENG-SIZING-001,codex_gpt56sol,focus_50,8,8,0.967936507936508,0.9951020408163266,False,False,6,False,{'SCORED': 8},8,,,Snapshot does not establish homogeneous Judge/configuration identities; no formal pass@k claimed.,96.7936507936508
P15_V3,P15-A-ENG-SIZING-001,codex_gpt56sol,focus_60,8,8,0.9632738095238095,0.9961224489795918,False,False,6,False,{'SCORED': 8},8,,,Snapshot does not establish homogeneous Judge/configuration identities; no formal pass@k claimed.,96.32738095238095
P15_V3,P15-A-ENG-SIZING-001,codex_gpt56sol,focus_70,8,8,0.9586111111111111,0.9971428571428571,False,False,6,False,{'SCORED': 8},7,,,Snapshot does not establish homogeneous Judge/configuration identities; no formal pass@k claimed.,95.86111111111111
P15_V3,P15-A-ENG-SIZING-001,qwen38max,original,8,8,1.0,1.0,False,False,8,False,{'SCORED': 8},8,,,Snapshot does not establish homogeneous Judge/configuration identities; no formal pass@k claimed.,100.0
P15_V3,P15-A-ENG-SIZING-001,qwen38max,focus_50,8,8,1.0,1.0,False,False,8,False,{'SCORED': 8},8,,,Snapshot does not establish homogeneous Judge/configuration identities; no formal pass@k claimed.,100.0
P15_V3,P15-A-ENG-SIZING-001,qwen38max,focus_60,8,8,1.0,1.0,False,False,8,False,{'SCORED': 8},8,,,Snapshot does not establish homogeneous Judge/configuration identities; no formal pass@k claimed.,100.0
P15_V3,P15-A-ENG-SIZING-001,qwen38max,focus_70,8,8,1.0,1.0,False,False,8,False,{'SCORED': 8},8,,,Snapshot does not establish homogeneous Judge/configuration identities; no formal pass@k claimed.,100.0
P15_V3,P15-B-FIN-RECON-001,claude_opus5,original,8,8,0.16826923076923078,0.19230769230769232,True,True,0,False,{'SCORED': 8},0,,,Snapshot does not establish homogeneous Judge/configuration identities; no formal pass@k claimed.,16.826923076923077
P15_V3,P15-B-FIN-RECON-001,claude_opus5,focus_50,8,8,0.17153846153846153,0.19604395604395605,True,True,0,False,{'SCORED': 8},0,,,Snapshot does not establish homogeneous Judge/configuration identities; no formal pass@k claimed.,17.153846153846153
P15_V3,P15-B-FIN-RECON-001,claude_opus5,focus_60,8,8,0.1711378205128205,0.1955860805860806,True,True,0,False,{'SCORED': 8},0,,,Snapshot does not establish homogeneous Judge/configuration identities; no formal pass@k claimed.,17.11378205128205
P15_V3,P15-B-FIN-RECON-001,claude_opus5,focus_70,8,8,0.17073717948717948,0.19512820512820514,True,True,0,False,{'SCORED': 8},0,,,Snapshot does not establish homogeneous Judge/configuration identities; no formal pass@k claimed.,17.07371794871795
P15_V3,P15-B-FIN-RECON-001,codex_gpt56sol,original,8,8,0.625,0.6813186813186813,False,False,1,False,{'SCORED': 8},1,,,Snapshot does not establish homogeneous Judge/configuration identities; no formal pass@k claimed.,62.5
P15_V3,P15-B-FIN-RECON-001,codex_gpt56sol,focus_50,8,8,0.6375,0.694945054945055,False,False,1,False,{'SCORED': 8},2,,,Snapshot does not establish homogeneous Judge/configuration identities; no formal pass@k claimed.,63.74999999999999
P15_V3,P15-B-FIN-RECON-001,codex_gpt56sol,focus_60,8,8,0.6072916666666667,0.6606959706959707,False,False,1,False,{'SCORED': 8},1,,,Snapshot does not establish homogeneous Judge/configuration identities; no formal pass@k claimed.,60.729166666666664
P15_V3,P15-B-FIN-RECON-001,codex_gpt56sol,focus_70,8,8,0.5770833333333333,0.6264468864468864,True,False,1,False,{'SCORED': 8},1,,,Snapshot does not establish homogeneous Judge/configuration identities; no formal pass@k claimed.,57.70833333333333
P15_V3,P15-B-FIN-RECON-001,qwen38max,original,8,8,0.625,0.6263736263736264,False,False,0,False,{'SCORED': 8},0,,,Snapshot does not establish homogeneous Judge/configuration identities; no formal pass@k claimed.,62.5
P15_V3,P15-B-FIN-RECON-001,qwen38max,focus_50,8,8,0.6407692307692308,0.6421978021978022,False,False,0,False,{'SCORED': 8},1,,,Snapshot does not establish homogeneous Judge/configuration identities; no formal pass@k claimed.,64.07692307692308
P15_V3,P15-B-FIN-RECON-001,qwen38max,focus_60,8,8,0.6015064102564103,0.6026373626373627,False,False,0,False,{'SCORED': 8},0,,,Snapshot does not establish homogeneous Judge/configuration identities; no formal pass@k claimed.,60.15064102564103
P15_V3,P15-B-FIN-RECON-001,qwen38max,focus_70,8,8,0.5622435897435898,0.563076923076923,True,True,0,False,{'SCORED': 8},0,,,Snapshot does not establish homogeneous Judge/configuration identities; no formal pass@k claimed.,56.22435897435898
P15_V3,P15-C-INVOICE-001,claude_opus5,original,8,8,0.7543103448275862,0.8522167487684729,False,False,4,False,{'SCORED': 8},5,,,Snapshot does not establish homogeneous Judge/configuration identities; no formal pass@k claimed.,75.43103448275862
P15_V3,P15-C-INVOICE-001,claude_opus5,focus_50,8,8,0.7426648351648352,0.8459026687598116,False,False,4,False,{'SCORED': 8},5,,,Snapshot does not establish homogeneous Judge/configuration identities; no formal pass@k claimed.,74.26648351648352
P15_V3,P15-C-INVOICE-001,claude_opus5,focus_60,8,8,0.7270054945054945,0.8280062794348508,False,False,4,False,{'SCORED': 8},5,,,Snapshot does not establish homogeneous Judge/configuration identities; no formal pass@k claimed.,72.70054945054945
P15_V3,P15-C-INVOICE-001,claude_opus5,focus_70,8,8,0.7113461538461539,0.8101098901098901,False,False,4,False,{'SCORED': 8},5,,,Snapshot does not establish homogeneous Judge/configuration identities; no formal pass@k claimed.,71.13461538461539
P15_V3,P15-C-INVOICE-001,codex_gpt56sol,original,8,8,0.9396551724137931,0.9655172413793104,False,False,8,False,{'SCORED': 8},8,,,Snapshot does not establish homogeneous Judge/configuration identities; no formal pass@k claimed.,93.96551724137932
P15_V3,P15-C-INVOICE-001,codex_gpt56sol,focus_50,8,8,0.9396551724137931,0.9655172413793104,False,False,8,False,{'SCORED': 8},8,,,Snapshot does not establish homogeneous Judge/configuration identities; no formal pass@k claimed.,93.96551724137932
P15_V3,P15-C-INVOICE-001,codex_gpt56sol,focus_60,8,8,0.9396551724137931,0.9655172413793104,False,False,8,False,{'SCORED': 8},8,,,Snapshot does not establish homogeneous Judge/configuration identities; no formal pass@k claimed.,93.96551724137932
P15_V3,P15-C-INVOICE-001,codex_gpt56sol,focus_70,8,8,0.9396551724137931,0.9655172413793104,False,False,8,False,{'SCORED': 8},8,,,Snapshot does not establish homogeneous Judge/configuration identities; no formal pass@k claimed.,93.96551724137932
P15_V3,P15-C-INVOICE-001,qwen38max,original,8,8,1.0,1.0,False,False,8,False,{'SCORED': 8},8,,,Snapshot does not establish homogeneous Judge/configuration identities; no formal pass@k claimed.,100.0
P15_V3,P15-C-INVOICE-001,qwen38max,focus_50,8,8,1.0,1.0,False,False,8,False,{'SCORED': 8},8,,,Snapshot does not establish homogeneous Judge/configuration identities; no formal pass@k claimed.,100.0
P15_V3,P15-C-INVOICE-001,qwen38max,focus_60,8,8,1.0,1.0,False,False,8,False,{'SCORED': 8},8,,,Snapshot does not establish homogeneous Judge/configuration identities; no formal pass@k claimed.,100.0
P15_V3,P15-C-INVOICE-001,qwen38max,focus_70,8,8,1.0,1.0,False,False,8,False,{'SCORED': 8},8,,,Snapshot does not establish homogeneous Judge/configuration identities; no formal pass@k claimed.,100.0
P15_V3,P15-B-OPS-CLEAN-JOIN-001,claude_opus5,original,5,8,0.6923076923076923,0.7307692307692307,False,False,0,False,"{'JUDGE_ERROR': 3, 'SCORED': 5}",4,,,Snapshot does not establish homogeneous Judge/configuration identities; no formal pass@k claimed.,69.23076923076923
P15_V3,P15-B-OPS-CLEAN-JOIN-001,claude_opus5,focus_50,5,8,0.6743376623376623,0.7153246753246754,False,False,0,False,"{'JUDGE_ERROR': 3, 'SCORED': 5}",4,,,Snapshot does not establish homogeneous Judge/configuration identities; no formal pass@k claimed.,67.43376623376624
P15_V3,P15-B-OPS-CLEAN-JOIN-001,claude_opus5,focus_60,5,8,0.6568051948051948,0.7003896103896103,False,False,0,False,"{'JUDGE_ERROR': 3, 'SCORED': 5}",4,,,Snapshot does not establish homogeneous Judge/configuration identities; no formal pass@k claimed.,65.68051948051948
P15_V3,P15-B-OPS-CLEAN-JOIN-001,claude_opus5,focus_70,5,8,0.6392727272727273,0.6854545454545454,False,False,0,False,"{'JUDGE_ERROR': 3, 'SCORED': 5}",0,,,Snapshot does not establish homogeneous Judge/configuration identities; no formal pass@k claimed.,63.92727272727273
P15_V3,P15-B-OPS-CLEAN-JOIN-001,codex_gpt56sol,original,8,8,0.9182692307692307,0.945054945054945,False,False,4,False,{'SCORED': 8},8,,,Snapshot does not establish homogeneous Judge/configuration identities; no formal pass@k claimed.,91.82692307692307
P15_V3,P15-B-OPS-CLEAN-JOIN-001,codex_gpt56sol,focus_50,8,8,0.9062012987012987,0.9382560296846011,False,False,4,False,{'SCORED': 8},7,,,Snapshot does not establish homogeneous Judge/configuration identities; no formal pass@k claimed.,90.62012987012987
P15_V3,P15-B-OPS-CLEAN-JOIN-001,codex_gpt56sol,focus_60,8,8,0.8909415584415584,0.9299072356215213,False,False,4,False,{'SCORED': 8},7,,,Snapshot does not establish homogeneous Judge/configuration identities; no formal pass@k claimed.,89.09415584415584
P15_V3,P15-B-OPS-CLEAN-JOIN-001,codex_gpt56sol,focus_70,8,8,0.8756818181818182,0.9215584415584416,False,False,4,False,{'SCORED': 8},7,,,Snapshot does not establish homogeneous Judge/configuration identities; no formal pass@k claimed.,87.56818181818183
P15_V3,P15-B-OPS-CLEAN-JOIN-001,qwen38max,original,8,8,0.9134615384615384,0.9395604395604396,False,False,4,False,{'SCORED': 8},8,,,Snapshot does not establish homogeneous Judge/configuration identities; no formal pass@k claimed.,91.34615384615384
P15_V3,P15-B-OPS-CLEAN-JOIN-001,qwen38max,focus_50,8,8,0.8977272727272727,0.9285714285714286,False,False,4,False,{'SCORED': 8},7,,,Snapshot does not establish homogeneous Judge/configuration identities; no formal pass@k claimed.,89.77272727272727
P15_V3,P15-B-OPS-CLEAN-JOIN-001,qwen38max,focus_60,8,8,0.8772727272727273,0.9142857142857143,False,False,4,False,{'SCORED': 8},7,,,Snapshot does not establish homogeneous Judge/configuration identities; no formal pass@k claimed.,87.72727272727273
P15_V3,P15-B-OPS-CLEAN-JOIN-001,qwen38max,focus_70,8,8,0.8568181818181818,0.9,False,False,4,False,{'SCORED': 8},7,,,Snapshot does not establish homogeneous Judge/configuration identities; no formal pass@k claimed.,85.68181818181819
P15_V3,P15-A-FIN-DCF-001,claude_opus5,original,8,8,0.18518518518518517,0.20634920634920634,True,True,0,False,{'SCORED': 8},1,,,Snapshot does not establish homogeneous Judge/configuration identities; no formal pass@k claimed.,18.51851851851852
P15_V3,P15-A-FIN-DCF-001,claude_opus5,focus_50,8,8,0.16,0.18,True,True,0,False,{'SCORED': 8},1,,,Snapshot does not establish homogeneous Judge/configuration identities; no formal pass@k claimed.,16.0
P15_V3,P15-A-FIN-DCF-001,claude_opus5,focus_60,8,8,0.15125,0.17,True,True,0,False,{'SCORED': 8},0,,,Snapshot does not establish homogeneous Judge/configuration identities; no formal pass@k claimed.,15.125
P15_V3,P15-A-FIN-DCF-001,claude_opus5,focus_70,8,8,0.1425,0.16,True,True,0,False,{'SCORED': 8},0,,,Snapshot does not establish homogeneous Judge/configuration identities; no formal pass@k claimed.,14.249999999999998
P15_V3,P15-A-FIN-DCF-001,codex_gpt56sol,original,8,8,0.9583333333333334,0.9682539682539683,False,False,5,False,{'SCORED': 8},8,,,Snapshot does not establish homogeneous Judge/configuration identities; no formal pass@k claimed.,95.83333333333334
P15_V3,P15-A-FIN-DCF-001,codex_gpt56sol,focus_50,8,8,0.96625,0.9742857142857143,False,False,5,False,{'SCORED': 8},8,,,Snapshot does not establish homogeneous Judge/configuration identities; no formal pass@k claimed.,96.625
P15_V3,P15-A-FIN-DCF-001,codex_gpt56sol,focus_60,8,8,0.97328125,0.9796428571428571,False,False,5,False,{'SCORED': 8},8,,,Snapshot does not establish homogeneous Judge/configuration identities; no formal pass@k claimed.,97.328125
P15_V3,P15-A-FIN-DCF-001,codex_gpt56sol,focus_70,8,8,0.9803125,0.985,False,False,5,False,{'SCORED': 8},8,,,Snapshot does not establish homogeneous Judge/configuration identities; no formal pass@k claimed.,98.03125
P15_V3,P15-A-FIN-DCF-001,qwen38max,original,8,8,1.0,1.0,False,False,8,False,{'SCORED': 8},8,,,Snapshot does not establish homogeneous Judge/configuration identities; no formal pass@k claimed.,100.0
P15_V3,P15-A-FIN-DCF-001,qwen38max,focus_50,8,8,1.0,1.0,False,False,8,False,{'SCORED': 8},8,,,Snapshot does not establish homogeneous Judge/configuration identities; no formal pass@k claimed.,100.0
P15_V3,P15-A-FIN-DCF-001,qwen38max,focus_60,8,8,1.0,1.0,False,False,8,False,{'SCORED': 8},8,,,Snapshot does not establish homogeneous Judge/configuration identities; no formal pass@k claimed.,100.0
P15_V3,P15-A-FIN-DCF-001,qwen38max,focus_70,8,8,1.0,1.0,False,False,8,False,{'SCORED': 8},8,,,Snapshot does not establish homogeneous Judge/configuration identities; no formal pass@k claimed.,100.0
NEW6_REPAIRED,A1,claude,original,7,7,0.5591074717752121,0.5984652552547828,True,True,0,False,{'SCORED': 7},1,,,Snapshot does not establish homogeneous Judge/configuration identities; no formal pass@k claimed.,55.910747177521216
NEW6_REPAIRED,A1,claude,focus_50,7,7,0.5269454852010671,0.5634389473837452,True,True,0,False,{'SCORED': 7},1,,,Snapshot does not establish homogeneous Judge/configuration identities; no formal pass@k claimed.,52.69454852010671
NEW6_REPAIRED,A1,claude,focus_60,7,7,0.5055041608183037,0.5400880754697202,True,True,0,False,{'SCORED': 7},1,,,Snapshot does not establish homogeneous Judge/configuration identities; no formal pass@k claimed.,50.55041608183038
NEW6_REPAIRED,A1,claude,focus_70,7,7,0.48406283643554043,0.5167372035556952,True,True,0,False,{'SCORED': 7},1,,,Snapshot does not establish homogeneous Judge/configuration identities; no formal pass@k claimed.,48.40628364355404
NEW6_REPAIRED,A1,codex,original,8,8,0.9045082248644195,0.9447960336262325,False,False,1,False,{'SCORED': 8},7,,,Snapshot does not establish homogeneous Judge/configuration identities; no formal pass@k claimed.,90.45082248644195
NEW6_REPAIRED,A1,codex,focus_50,8,8,0.9068487585805708,0.9534588418890197,False,False,1,False,{'SCORED': 8},7,,,Snapshot does not establish homogeneous Judge/configuration identities; no formal pass@k claimed.,90.68487585805708
NEW6_REPAIRED,A1,codex,focus_60,8,8,0.9084091143913384,0.9592340473975445,False,False,1,False,{'SCORED': 8},7,,,Snapshot does not establish homogeneous Judge/configuration identities; no formal pass@k claimed.,90.84091143913385
NEW6_REPAIRED,A1,codex,focus_70,8,8,0.909969470202106,0.9650092529060693,False,False,1,False,{'SCORED': 8},7,,,Snapshot does not establish homogeneous Judge/configuration identities; no formal pass@k claimed.,90.9969470202106
NEW6_REPAIRED,A1,qwen,original,0,0,,,False,False,0,False,{},0,,,Snapshot does not establish homogeneous Judge/configuration identities; no formal pass@k claimed.,
NEW6_REPAIRED,A1,qwen,focus_50,0,0,,,False,False,0,False,{},0,,,Snapshot does not establish homogeneous Judge/configuration identities; no formal pass@k claimed.,
NEW6_REPAIRED,A1,qwen,focus_60,0,0,,,False,False,0,False,{},0,,,Snapshot does not establish homogeneous Judge/configuration identities; no formal pass@k claimed.,
NEW6_REPAIRED,A1,qwen,focus_70,0,0,,,False,False,0,False,{},0,,,Snapshot does not establish homogeneous Judge/configuration identities; no formal pass@k claimed.,
NEW6_REPAIRED,A2,claude,original,2,2,0.32386266694537974,0.33061463843494193,True,True,0,False,{'SCORED': 2},0,,,Snapshot does not establish homogeneous Judge/configuration identities; no formal pass@k claimed.,32.38626669453797
NEW6_REPAIRED,A2,claude,focus_50,2,2,0.29753277997954847,0.3147545869780431,True,True,0,False,{'SCORED': 2},0,,,Snapshot does not establish homogeneous Judge/configuration identities; no formal pass@k claimed.,29.753277997954847
NEW6_REPAIRED,A2,claude,focus_60,2,2,0.28875615099093804,0.3094679031590768,True,True,0,False,{'SCORED': 2},0,,,Snapshot does not establish homogeneous Judge/configuration identities; no formal pass@k claimed.,28.875615099093803
NEW6_REPAIRED,A2,claude,focus_70,2,2,0.2799795220023276,0.3041812193401105,True,True,0,False,{'SCORED': 2},0,,,Snapshot does not establish homogeneous Judge/configuration identities; no formal pass@k claimed.,27.997952200232763
NEW6_REPAIRED,A2,codex,original,7,7,0.9319548872180451,0.9598075938020233,False,False,3,False,{'SCORED': 7},7,,,Snapshot does not establish homogeneous Judge/configuration identities; no formal pass@k claimed.,93.19548872180451
NEW6_REPAIRED,A2,codex,focus_50,7,7,0.9306860902255639,0.959140695031374,False,False,3,False,{'SCORED': 7},7,,,Snapshot does not establish homogeneous Judge/configuration identities; no formal pass@k claimed.,93.06860902255639
NEW6_REPAIRED,A2,codex,focus_60,7,7,0.9302631578947368,0.9589183954411576,False,False,3,False,{'SCORED': 7},7,,,Snapshot does not establish homogeneous Judge/configuration identities; no formal pass@k claimed.,93.02631578947368
NEW6_REPAIRED,A2,codex,focus_70,7,7,0.9298402255639098,0.9586960958509412,False,False,3,False,{'SCORED': 7},7,,,Snapshot does not establish homogeneous Judge/configuration identities; no formal pass@k claimed.,92.98402255639098
NEW6_REPAIRED,A2,qwen,original,0,0,,,False,False,0,False,{},0,,,Snapshot does not establish homogeneous Judge/configuration identities; no formal pass@k claimed.,
NEW6_REPAIRED,A2,qwen,focus_50,0,0,,,False,False,0,False,{},0,,,Snapshot does not establish homogeneous Judge/configuration identities; no formal pass@k claimed.,
NEW6_REPAIRED,A2,qwen,focus_60,0,0,,,False,False,0,False,{},0,,,Snapshot does not establish homogeneous Judge/configuration identities; no formal pass@k claimed.,
NEW6_REPAIRED,A2,qwen,focus_70,0,0,,,False,False,0,False,{},0,,,Snapshot does not establish homogeneous Judge/configuration identities; no formal pass@k claimed.,
NEW6_REPAIRED,B1,claude,original,3,3,0.5675483400240068,0.6089980528868059,True,False,0,False,{'SCORED': 3},0,,,Snapshot does not establish homogeneous Judge/configuration identities; no formal pass@k claimed.,56.75483400240068
NEW6_REPAIRED,B1,claude,focus_50,3,3,0.627662337259004,0.6946505168726346,False,False,0,False,{'SCORED': 3},1,,,Snapshot does not establish homogeneous Judge/configuration identities; no formal pass@k claimed.,62.7662337259004
NEW6_REPAIRED,B1,claude,focus_60,3,3,0.6677383354156688,0.7517521595298536,False,False,0,False,{'SCORED': 3},2,,,Snapshot does not establish homogeneous Judge/configuration identities; no formal pass@k claimed.,66.77383354156689
NEW6_REPAIRED,B1,claude,focus_70,3,3,0.7078143335723336,0.8088538021870728,False,False,0,False,{'SCORED': 3},2,,,Snapshot does not establish homogeneous Judge/configuration identities; no formal pass@k claimed.,70.78143335723335
NEW6_REPAIRED,B1,codex,original,8,8,0.996691101738532,0.998004116272608,False,False,3,False,{'SCORED': 8},8,,,Snapshot does not establish homogeneous Judge/configuration identities; no formal pass@k claimed.,99.6691101738532
NEW6_REPAIRED,B1,codex,focus_50,8,8,0.9973556586452411,0.9983515219681877,False,False,3,False,{'SCORED': 8},8,,,Snapshot does not establish homogeneous Judge/configuration identities; no formal pass@k claimed.,99.7355658645241
NEW6_REPAIRED,B1,codex,focus_60,8,8,0.9977986965830472,0.9985831257652408,False,False,3,False,{'SCORED': 8},8,,,Snapshot does not establish homogeneous Judge/configuration identities; no formal pass@k claimed.,99.77986965830472
NEW6_REPAIRED,B1,codex,focus_70,8,8,0.9982417345208534,0.998814729562294,False,False,3,False,{'SCORED': 8},8,,,Snapshot does not establish homogeneous Judge/configuration identities; no formal pass@k claimed.,99.82417345208535
NEW6_REPAIRED,B1,qwen,original,0,0,,,False,False,0,False,{},0,,,Snapshot does not establish homogeneous Judge/configuration identities; no formal pass@k claimed.,
NEW6_REPAIRED,B1,qwen,focus_50,0,0,,,False,False,0,False,{},0,,,Snapshot does not establish homogeneous Judge/configuration identities; no formal pass@k claimed.,
NEW6_REPAIRED,B1,qwen,focus_60,0,0,,,False,False,0,False,{},0,,,Snapshot does not establish homogeneous Judge/configuration identities; no formal pass@k claimed.,
NEW6_REPAIRED,B1,qwen,focus_70,0,0,,,False,False,0,False,{},0,,,Snapshot does not establish homogeneous Judge/configuration identities; no formal pass@k claimed.,
NEW6_REPAIRED,B2,claude,original,3,3,0.5592462722462722,0.6002049062049062,True,False,0,False,{'SCORED': 3},0,,,Snapshot does not establish homogeneous Judge/configuration identities; no formal pass@k claimed.,55.92462722462722
NEW6_REPAIRED,B2,claude,focus_50,3,3,0.5467706367706368,0.5877766677766678,True,True,0,False,{'SCORED': 3},0,,,Snapshot does not establish homogeneous Judge/configuration identities; no formal pass@k claimed.,54.67706367706368
NEW6_REPAIRED,B2,claude,focus_60,3,3,0.5384535464535465,0.5794911754911755,True,True,0,False,{'SCORED': 3},0,,,Snapshot does not establish homogeneous Judge/configuration identities; no formal pass@k claimed.,53.84535464535465
NEW6_REPAIRED,B2,claude,focus_70,3,3,0.5301364561364561,0.5712056832056832,True,True,0,False,{'SCORED': 3},0,,,Snapshot does not establish homogeneous Judge/configuration identities; no formal pass@k claimed.,53.01364561364561
NEW6_REPAIRED,B2,codex,original,8,8,0.9049776785714285,0.9148837868480726,False,False,0,False,{'SCORED': 8},8,,,Snapshot does not establish homogeneous Judge/configuration identities; no formal pass@k claimed.,90.49776785714285
NEW6_REPAIRED,B2,codex,focus_50,8,8,0.8902300824175824,0.9003553985696843,False,False,0,False,{'SCORED': 8},8,,,Snapshot does not establish homogeneous Judge/configuration identities; no formal pass@k claimed.,89.02300824175823
NEW6_REPAIRED,B2,codex,focus_60,8,8,0.8803983516483517,0.8906698063840921,False,False,0,False,{'SCORED': 8},8,,,Snapshot does not establish homogeneous Judge/configuration identities; no formal pass@k claimed.,88.03983516483517
NEW6_REPAIRED,B2,codex,focus_70,8,8,0.8705666208791208,0.8814412175126461,False,False,0,False,{'SCORED': 8},8,,,Snapshot does not establish homogeneous Judge/configuration identities; no formal pass@k claimed.,87.05666208791209
NEW6_REPAIRED,B2,qwen,original,0,0,,,False,False,0,False,{},0,,,Snapshot does not establish homogeneous Judge/configuration identities; no formal pass@k claimed.,
NEW6_REPAIRED,B2,qwen,focus_50,0,0,,,False,False,0,False,{},0,,,Snapshot does not establish homogeneous Judge/configuration identities; no formal pass@k claimed.,
NEW6_REPAIRED,B2,qwen,focus_60,0,0,,,False,False,0,False,{},0,,,Snapshot does not establish homogeneous Judge/configuration identities; no formal pass@k claimed.,
NEW6_REPAIRED,B2,qwen,focus_70,0,0,,,False,False,0,False,{},0,,,Snapshot does not establish homogeneous Judge/configuration identities; no formal pass@k claimed.,
NEW6_REPAIRED,C1,claude,original,2,2,0.4275552870751546,0.43545880317403496,True,True,0,False,{'SCORED': 2},0,,,Snapshot does not establish homogeneous Judge/configuration identities; no formal pass@k claimed.,42.75552870751546
NEW6_REPAIRED,C1,claude,focus_50,2,2,0.32888868236550356,0.33496831013387307,True,True,0,False,{'SCORED': 2},0,,,Snapshot does not establish homogeneous Judge/configuration identities; no formal pass@k claimed.,32.88886823655036
NEW6_REPAIRED,C1,claude,focus_60,2,2,0.26311094589240286,0.2679746481070984,True,True,0,False,{'SCORED': 2},0,,,Snapshot does not establish homogeneous Judge/configuration identities; no formal pass@k claimed.,26.311094589240287
NEW6_REPAIRED,C1,claude,focus_70,2,2,0.19733320941930213,0.20098098608032383,True,True,0,False,{'SCORED': 2},0,,,Snapshot does not establish homogeneous Judge/configuration identities; no formal pass@k claimed.,19.733320941930213
NEW6_REPAIRED,C1,codex,original,8,8,0.8985125953408059,0.9122600985255751,False,False,0,False,{'SCORED': 8},8,,,Snapshot does not establish homogeneous Judge/configuration identities; no formal pass@k claimed.,89.85125953408058
NEW6_REPAIRED,C1,codex,focus_50,8,8,0.916916043238747,0.9282077203182876,False,False,0,False,{'SCORED': 8},8,,,Snapshot does not establish homogeneous Judge/configuration identities; no formal pass@k claimed.,91.6916043238747
NEW6_REPAIRED,C1,codex,focus_60,8,8,0.9291850085040411,0.9388394681800959,False,False,0,False,{'SCORED': 8},8,,,Snapshot does not establish homogeneous Judge/configuration identities; no formal pass@k claimed.,92.9185008504041
NEW6_REPAIRED,C1,codex,focus_70,8,8,0.9414539737693352,0.9494712160419042,False,False,0,False,{'SCORED': 8},8,,,Snapshot does not establish homogeneous Judge/configuration identities; no formal pass@k claimed.,94.14539737693352
NEW6_REPAIRED,C1,qwen,original,0,0,,,False,False,0,False,{},0,,,Snapshot does not establish homogeneous Judge/configuration identities; no formal pass@k claimed.,
